ciphertext time access
4b081fa8c9100ae87e94bc436cf6c2c1 778 0
437260d3f6b7042a573bd18e75876ac1 765 0
8f8969589973411807fd5b74f31d3537 765 0
90950a864d0eb0a4498132be099c7f98 768 0
26e8f1bf5c32d7632f32d723500d5ae0 771 0
a26466ef721794bb98c679a163f93a89 777 0
e12b483d5d20a18c5278afa285098228 762 0
6de917df00ab9a9872143ad50d745eee 774 0
9fa62cfcc6cd88194538bbcb413ef3af 779 0
270a8e27b629bf283df9fd4a6d5b380c 765 0
016408c83191e177c99c420ada35b901 770 0
3f4828f571e81daee11af84f75305b77 789 0
95643fc6f5203dbebc7fc897b48298f4 763 0
cac1e93ba907e98a21e1d99711350ea6 772 0
994d6d8e6daa4c292a14c0de9659d260 773 0
1abc9bc3c3844de465277b775c891df5 1618 0
d68a834335cf6d5fe32d3d7a8610daa0 769 0
cc76638ffab17360d8efd73478f4294f 775 0
7fac92b47bff135e2d50d8b360b3542c 775 0
29b7bb23682f83401e5a74964f9de5ce 766 0
497882c4779523a4e5fb5846aeac72d7 764 0
632efbcc5d7e0c7bd98111281ef7f668 795 0
6f782ce60d4f8bf24be338f98fabd1f2 772 0
d9ccbe364acbb1234cc24b6ab941d228 776 0
b9ff0fc64e9ab9997df1930c9c64fe75 769 0
30bdab7a885c9ed41fe93ed82b1101e4 782 0
1010ab5eaa64f827558b33f2ef31671f 780 0
ee1399766f374a8e2189674c9a6830aa 769 0
78db08223f0049958b7c877aadee999c 766 0
013312716a5dff8be666d780ce082a46 757 0
e332682333b1b8be2d3f39db2dd2772f 770 0
0589a070e69ffbcc06d34cd4db761bbe 772 0
a983e1dc35999a62d8d33d06a6b435ab 775 0
3ed51b247417f17aea3d4fc5b46a835d 754 0
ed653922fed385d7a7c2dd4d7712f8b5 774 0
e714d95b2bcad6150825dabc8f5d197c 763 0
c2529fc1252498cce675195d8712126e 761 0
26ecc951b69f66bec4407a539d93d060 762 0
e56f210b93b9d7792ef1d7b503e92329 766 0
d5ec7a8c8ce04a5020c5a4bd58741d3e 766 0
e33e4976f720ef2511c6da14b0fd3d85 772 0
eab71176975cc6b7216a7579de92b7c1 1933 0
d10037c82127ee32edc8479dc68423b0 768 0
3c3426d390ec8bb157002b3592e2f763 773 0
e32e2c04551a3643e27de0a80203583e 768 0
387e11c86b9c7ac29ca5f72f87ee926a 769 0
1dbe6e72d8a5b5bb2296632499bc62d1 769 0
3a749aa5101467adb95fdc404d6eab6a 778 0
2d19dd05be92c0e1282405c2e068931a 771 0
dc2dc0ec412799fa86753bd4e4e63e11 766 0
ff1b16beaed79fd6fba498db0c2cf5e8 785 0
59b5d59bdd6e9563e4d037c8b676d9b6 776 0
91ef743fc61316c1b7ae9cc4da92ac34 779 0
4781cf24f06488d435bf9ceb3575a1c7 771 0
6415062b281cece0cb89a4a51b50d962 768 0
d2a887c20d0f9642ce322d04a7cfcb0b 785 0
e4d1360dee23edb9ac915ec7e13829b3 774 0
e0b075edbf0b2f8e3d5d92e42c5df010 781 0
2e261d1c490ad5f59b34bc7d6ce6304c 1733 0
96a63a56b169e4efc676d3f2d3c30301 769 0
ea201e332bf329c627e54393cb74e062 1752 0
1a1ab8cb839cba4a128e3ce5513fe63b 778 0
60046f8bf898511f7d95b3490993ab23 766 0
ad63ee30ffa97a1137b7f688f6dcc456 781 0
e133e1d9cb33f848c8ab91d13e3cf4eb 771 0
9fe21c9e8b96afc24da54b44820f9a63 767 0
427c3c0daf345577e0e7481e233c0ac3 1882 0
1e2661aabc116c0ab6b74e38c6e89b08 779 0
64d715130c6b8aec52d20a750e14382d 766 0
3a9ad7f7ab430161fb4f9ac13735ca9c 767 0
0ddfaf194a3a059c0c0f121b244a485e 762 0
e41f558f6256f15da58b1fddc0e979cd 781 0
c828e61362ebaf6ffbc18a1f0cd27df0 762 0
f1d380532971b1cffcd0acbcb9258a81 789 0
4d7094b05c441f5705a976117bf3026c 768 0
c682bff0f370bfef406babf990357bdd 782 0
a60f8d0253ac595955cf6ad0c26c3c89 776 0
eefc79e16c38d0ada37ca633b1211057 775 0
319e59844ab2dda081487044b4adcda3 765 0
a94684157e55c221d16954828a64dabb 986 0
0233404de61ded67655dab1a0a78bdb3 769 0
be41c93c968b5d67f4b1ea7f16c43a18 771 0
f77a65dd985245fdb0f017ba69d46e27 777 0
163764acc2c114b773fe3689c270a1b9 774 0
eb07978359dc8009cc98c4356c325d82 781 0
69c12f2b8243e2f541187e038920bc74 767 0
2753f7802f778afc0f4e317c808efee9 775 0
4f2d14d270f7c7b10f46b49866710c8d 803 0
c4030df47b97f08ae5210665b0054eff 769 0
3263d1a35a995469df0902457a0ed23e 773 0
12df328d7722175c441ec2f42310f355 772 0
73c5f8cd5e4d373d563982d047540e59 783 0
3341e6aa63fe07a71cc99b3fd98f944d 1282 0
548d1ab2da51ef308a7100d2c50e2bf8 769 0
4f12a3b310aa5a2c73f66b4c85ff99d9 787 0
8cb48b66057a9690eb9662b0a58da8f4 778 0
9f4ba7aff502db68f846b57d464e56d2 771 0
02e139085bcf984666faf60b879eff27 760 0
eaa7d6dfa9b248a1f8fd1e3e4b74114e 772 0
554a56b019eef67fe8ec8a6f8a8a9674 774 0
316d54da1f9c7b17999956e40d673262 772 0
b18812ca76084a5ef4d4ce7e5e64f38f 817 0
d14769f0e3e4087c7d5e608ac593ec76 780 0
1bfe4092068af0fa5fbe79bd236c4df4 1762 0
b3b6e5969bed12184b72a310058f8621 760 0
8ec6b39451a38fb062086d8574ba7927 767 0
715ebd0c4bcf249641c7a647572c68e5 779 0
f31b7944be08f4201061a5841c1fab8d 765 0
7d6899c937bd5f798506c0dc3228c125 773 0
433a6901435d2253bfc7d8dbe6836864 1466 0
ec012d23be8c9c43925c1fc584e0eac7 772 0
1b54c95eb1ebb170b2894b990db3fdf9 773 0
b42a1c73b6b9b64915d60e9ab6f861d1 783 0
4c2a2ffe15e16ec86aba61776d5e7022 776 0
888d953e464b875b2195f5d88e57a9da 769 0
81d9d897ba475f2401c09c6e1e0c90a6 789 0
9925e4df716c3b9201306a8f87146a09 766 0
ed42a0a789ffcb8abf67f9dd7489830d 776 0
af67ed20d328b2d5581d64e031cee91e 780 0
1189c59a88902547f81e246ca7a77956 781 0
0e6676e28e29b7e7461bc777eab095fb 777 0
395a95c1eaba08e2d82c4e80d3c8d6e1 776 0
2e4dc3bd767aa4bc966b33801bc87b54 782 0
2210150ccb1defa3493d231c05fafd34 773 0
47c1f1bd3b9579d100ac511b74cc6f96 768 0
dd84a2a8a1914beacf6f06d4690308b0 791 0
c4f96d008ee6d18e9223a906ef189ccc 762 0
9c3e743dd0c0279f2f2d7398317c48f5 1016 0
75b5f5049bc7922dea3c33d954cfa6f1 770 0
0d1a2eddda567c0983f0a1b46ce9aae1 779 0
9e9fe53966786650b4992a0868d0f976 765 0
ea2853c57ed0ce01c070b62c59600df8 787 0
fff331666b98b61f31e0279ab021109b 768 0
496360c7332ec8f39e7e1ff8de2df0de 767 0
2021448bb9faaaebdbd1858bf295263b 779 0
f886022cb5cb1f53493f4b286c3b068c 1763 0
5d4a171644c1011f9286ab851bd1c014 770 0
58c3400d8e5f60d79eacff0ae7059644 771 0
4fad5b946e5cb301e35e86fe30461288 769 0
09529597b2f56f50a16e5b8974f1cdc3 987 1
9f28570d850b0e6869946699db7921e4 771 0
cbb67c7dacebce4d5929d6cd1aa491b9 779 0
cce8c751f3d5b95d6a20f64599182964 938 1
cea5e27a90b0c8ead99eb7f34248ad0f 1489 0
31746024491a81b33a78f8d39022375e 767 0
c719d958c9a142a23ff9968242439173 762 0
b7f197000b19b44591ac1821ce507f96 779 0
6958ee33f930d539296bbb6bae4cde65 778 0
3d7666498f1a8e20c6a74195f7c02b60 768 0
1919931249694b72d406de8352bce890 769 0
324ed9c16867e12f0e22c405e3ef66fc 768 0
08f90e51625ac33760a1bab35ea24390 772 0
f11c525983338892564c97393bfd3543 765 0
f74394599d5890fef94ab157edf4e8de 765 0
103a37936dc025c30cbdfc48ba318bb1 780 0
75200b12789b1071e6c1c9d3b5b1b1c5 787 0
ebe85958a87e1cb53b18fdf64a88a7bf 761 0
a8b2d1204ee29234a35b07590cb81ef7 776 0
a0774f49f66bfe3184fb27ce83cf8d2c 773 0
815e4ccf40de03e4390a3d45c25b3c63 772 0
d38cacc9f7aafa7ba5224928f1d65472 780 0
35a142757f4559b95096fe12f23b75c5 762 0
c7218ebecb883a70aa83999b5aed0e8f 769 0
8e50040e955ec7e5f4c5f8e6006dabc7 775 0
8f39865ac2c0cb6c4364089d51162ce0 764 0
6631eefb8fb5e1837ad96a7b461542d5 773 0
4fc8301188fb7dcc5f8569b09b969001 769 0
c77efd5633ded9aeb74329fd596bd3a8 771 0
3403b9bcfe36885dbcf20d57889e594f 760 0
1c56a550347efeebc227e81b92bbc3c6 1555 0
be7c83bcb20b196efd27c685c51fd4e1 769 0
757931a9f82f94ba567cd5e93898aff6 767 0
1432b3c63ecc353bf3fbc1b81a959a8f 766 0
0fcb3807fbccc15148963a802eea7742 759 0
1c2a085af63d96ea3857a252ec3ce1fb 764 0
08190203e5c3542e598fae877925c995 777 0
4fd2f0460f863048ddd29ac90f7cc517 779 0
95c71a7b8b6ea9e4fd576c767d350ccc 756 0
07fc121782425f5f15f9282475ed3b0b 771 0
b5558640c32f24c186903703c643d0cd 770 0
3fe2e4c12543203a3d495eb23699bdeb 769 0
ee432bb1725072f9e0aafca6edcc742d 775 0
af58eed49c0f0ed9586c8b8e05497af3 770 0
8ca5a4fff517f8d6c1f47caec1f0db70 769 0
49ca44e5d952be31be49bfc39239b61f 767 0
df5a1ed47116aa320a27e1cb17bc3b60 770 0
867f455fd103908f4d5052df8908fe68 769 0
631c3dd432e7073d0ee80826a444862b 782 0
c3cc8a95cf1b241c6b77fcf47ffa5de2 777 0
179ab74981be8690a68fb64ad33c7596 764 0
08002bd81b50f486c7f07a46ebd72902 771 0
71e04bf39ed2834461398e347504ca7e 771 0
04f6561f464aa50d3b1f5326f77c2868 933 1
5c735bfa45de3ea617cdda8dd1a50bd5 773 0
9b61f4e1ab99eee6b8410cafbe34181a 764 0
a87315ed52539469206ef6f11301c6ae 1758 0
62ba8f0e537df40cbf01bb7d35d397dd 772 0
47accb99005f0220cdf912e1fad88f5d 771 0
931f6be69c5ff25b60aed896817073c8 767 0
1c3e611c9d643d6b5d4f4c5727dbb4ba 781 0
fa1fa1977f93f2df41cb75c33be98b57 763 0
27ed74c551b130ae007c052757bae252 773 0
d983e95816db3858a6ad1be196a639be 773 0
93ad83e45eb3925e2f9885865267d82b 774 0
eac184019dbc5943697425001a5ebeae 782 0
0b419269f425c723bd4ca90fb4823a9e 761 0
43be9fe07af824e46c49e487a7a235b2 774 0
e3c71bd7ece2faa92ea3b8e225f38169 769 0
b120492c196d1085b6f40c5d96410f79 786 0
092a50f50c4a9f3bed571d134a9e7cfc 762 0
bfc528d833385de92c6a47c2ab563bb4 771 0
818baa8dd549c8c2a0e6d5eb8451e743 780 0
170f1b4a47793373e37a358ed1704352 854 0
fbeddfd036a892d68e68c112b9a856d0 1760 0
b7711afeea4e71cdc8a65c99169feb11 762 0
8ccbe1c273749801dc5a1395026966ba 781 0
db80b8c5ce2a9397d0ef30e78e1cf81a 766 0
e7dadc5a4e745b2ace6ebfd1d8258bb3 771 0
a64378746d0b0b3efa3c2588581da23f 763 0
f77e9945f3f46fc1622f923a541dedfa 955 1
61666fce717a0c6cb631f40e4f974d46 766 0
15e68c08dafbca3d2a5c777f7a6579db 768 0
cbe8a93c63b6a819e79d283634757d49 777 0
5c095236041c732f78ebaef25027cd1b 787 0
107757732d008c149db44bd12ac81a86 769 0
d16cbcd5883004011bb2f36bdac186ea 758 0
38dd5d65dde9797a9ec44bc88c664e5d 771 0
d20a335b3a375c55ea4fc0c41046ae48 774 0
240bad01f4277c92ebc75a782da8d500 779 0
b3085bed40b7432a0603ee174a9c5f6e 776 0
a70d6f9b34eb2e1fb38897e0316de0e4 773 0
753bd1b5f214dff918cd1062696fd010 983 0
7c3facb02bdad0de6267be93d49f774a 765 0
da49ffcd5ddfc675acd6d71645a726c2 767 0
e7d27212ac42f00faaaea27e4d1ac828 760 0
63c8f5c0a7bb3653910d69d6b590989c 769 0
620bae0f4d9e1ef74cc0769ada3ec23d 766 0
06b7fead72340103416ad9f6fa72925d 768 0
7d406ccade8ac22b4a38c5257687627d 1529 0
3e602ab0942bb3d6968ccc90fe5fed7b 785 0
9f59467ee308a92e406e53b6f5b53333 770 0
165ee3aa8996801f224db021ac9d9c4b 774 0
f7e2c9daea72082ae05be1d511140827 773 0
72ebd1fc81521ba49fcbc54b69619660 858 0
44603a2ed24359b39e3a88af4e91d6c1 771 0
7ca8bdfefad8a299a467e40dc87a6d0c 767 0
daa73badea946089cee8381c790fddf6 765 0
b79af4b173964a17fd2e24c5a891d283 778 0
380d3023a190ac6f78e48bf2f369e8aa 768 0
03dc5b7672a58d6fd3b1347c4206ff7b 781 0
132f9eb4bf4a23372eaf29221811cc1b 859 0
ed28925fcd1fcea1d1031d13091c8e1d 769 0
4b2cd10a76f541a5a46bc7bc7c93d76a 773 0
bb69c98989982a5a9b476da463fcc1ae 769 0
2893b89f88f9442c640be8e19ebf4b5a 764 0
2914e3b2ac0d0c475479ecb775ad659e 775 0
401d3dc81681f47b8cdc5c2a9ca784c5 770 0
bb6777687483afc8fc9b7f7249e41089 774 0
014d5218ce46935a23ef84bf96098451 766 0
70fbb9e57e69ad7a042dec4d11fcd713 769 0
49292b176fbe7192adf65143ffd5946f 778 0
d04e544eb702c9bb2fb50940b2e053fb 759 0
097e13783c840be97a5c2c7932c1e902 773 0
0f3d51c63f1a816ecf8aaf816a027d73 777 0
8190ecbd14f7a78f53d3088594f188a3 768 0
2fd9696ef3ebddc2758c44e08ec1530f 770 0
513fcd653674f48a47fd0fdcee977f1d 779 0
70e98c63d4692649f56a29832b7d937c 781 0
bc60e1f3d4d67d1bd38cf7c12477df94 766 0
606bf834d41e7dc988a74cb324df2fe0 773 0
3f10d313e6502fb9dd267b019d5a95fd 766 0
c58d3199abaf623356aee67a8e155acd 774 0
262ee10c7e10c65b36415cd49bf2d160 774 0
7f03f92bb25b5e08094582975adc6580 763 0
0a468d895653e48c9441602f33328fb2 761 0
3588dde7e33cefec817184db4de95c58 770 0
2fe9e1853cc511d00672ff39a48eecd9 771 0
16c9c0f905afe5862069626d52bec581 764 0
a7a606e36c18b3728ab2ac2e40980756 771 0
61c74f677634ed969e4f03f00dc972b4 775 0
6f7897db904a4e1afcfa483c924f92f3 763 0
16e15a8c164822b49726a4a5ef16595e 779 0
8ff13a1f3b883a3882827414d20707e8 1758 0
e86275feaa97b241bd57e6ac6d400bfc 776 0
31451c6ccd56a44fd81963aa206a9308 773 0
cc0807769fb9b85d109e097ede147a0f 769 0
59967c26ec2075c539d86f594302620f 758 0
0a6986aa223e0733dc10b1bb252bca7e 771 0
c246a5ae671a73a0f3e3fa36e55c45f0 777 0
c5cb9ae709a11ae6b1cba1d6f76b55b9 771 0
b2fa671914dbb907beb33da30f8393d4 768 0
4e2dbc58ced63e80a2df56994aab52fc 777 0
a5b915ba94cfc15282fff692828966d0 779 0
b7222885f966059b455c349007868cad 765 0
3fa267d4712826f3271c85a9a6ec7a5d 864 0
0ea2e20709e8a24e44d6de4b5c6bf89c 780 0
0d5f707e889671afb3f75959e3d3b6f1 772 0
7598f97e809bcdc472ab10ce16086a23 866 0
68daa1f071139f240af87dedcb33de41 771 0
cbd7bf4c738c10e53820b34e291e7291 766 0
f813816926208d30190a1de43dfc2509 779 0
d3e5554671652ba986dff8affd6a40f5 1766 0
7dc15fa4e1ecd4faf7f2df34ee043dc1 767 0
e992085bf833047e12fc2d0f666d05e4 770 0
2e64880f505c0a474ee97c3cedb9fed7 769 0
4c0632443936c24c33ef5b995c607d8a 766 0
c405991562a35cb08cd8ed7a92eb51de 769 0
f183222ab9e476ecd3d2862f3203b9f7 776 0
09520c6bf6681b824108fcd3f34db1e4 766 0
d0d30f8ab785768a57fcb98a00728109 757 0
c48d74baf58f3d369839098b87ba7057 772 0
8d7fe1440458ce5c5487e654f9675dbe 769 0
f4d178e961b520f9ef298476e4f4cd71 769 0
73afb6780784d45b0cbab005210dc315 769 0
df3cfe40f11e39e048bd562cb2249d25 777 0
d3539ddad87135e42be5e94cf3ad61d2 773 0
e96012da7e4bbbc60811f2ba3590e008 777 0
e37de2bbef189f1afd8967f036c8c21f 1184 0
28d4f9a71fb46d28c660e2fbf0c204d3 803 0
40e68f2ffe2e49fcb7b0eced79af0ca1 776 0
830648a3bab6cb8016ad7c067080d9b0 773 0
6668df659728614ed94d3c52fc48f380 775 0
4e3c2309f2ee89089b050e0b85e7bbec 772 0
509a51e7c3b2359cff71eefcbae17c08 779 0
1d9f110f8d9b1728a02534260def125d 787 0
8a63444d1579e914ebd710a5b88cadd6 1297 0
2bbfe5b85afde1fa2215202f04328c8e 1766 0
95d0dbaa4ac4bf359bcfda545c872a87 1037 0
460f40a00c219b2f36bb5e3aeeebc983 779 0
bba42e0569ed3a04bc1458189c82a0e2 776 0
92e0839e011ecd37d92c71c7173a4bd2 773 0
df79d84866124c2227a53bc327dba5b9 775 0
bb2858bc4625f3205164e7689f323b7e 945 1
ab13c6112512344cb76f0fdf4ab59805 1770 0
ddf0c12416b44467182bd0b75e0b3509 776 0
1efb1b430e4f90c5be9fa408543d0d32 783 0
2dce5643829aab9ac57b522386872da4 771 0
8348e7919777565517fb5d6b386a9d65 763 0
38f3a9ba8d545453cfa676552ea3f9b1 763 0
ebe042825898d76f9334dacb9e7831d6 779 0
6bda90f92ee54cfd8bc252b9664b6a51 777 0
2bacd48345abf2d8e0cda47e45d555b0 770 0
afe5a9ddcaf5da56b82c0f1e777a6fa2 775 0
2643266bef1844cfe5e84d2abda2db6c 772 0
888449527a23a8324fb850c632bf6858 777 0
038ec4f2a708c18cf00eb7adb1921939 774 0
16628b908534c2d4ec129a1ed20276d5 777 0
913ac7384288c432967bdf470df88024 793 0
5a0cb4df4077b32c894d4a5b50c030e1 766 0
fbf7193d7fdd7016594f5d6648de8aa2 767 0
ea3f822ab635563f83a09bd360cbb45b 762 0
c3cd9942aa09580358b66aa094f4437e 791 0
33c5a8e9fafe297d9ec450fe8f045a52 779 0
d1f3957cfced7f54a3e9f537de38b511 774 0
fd5dfbf75b2475f9e8c5f877ca52ca9b 767 0
455f17414c9795f0808a275ec2dd70bf 775 0
3a6bb7968f2c8f77f187eebbd9b8571e 768 0
176e5f6405f554867f7be44258540193 766 0
bfb8294ee4b8c5d640b491196ce83884 773 0
5797e85c8c3ce20cb7c74e101b4fa3db 773 0
08cc29ec84efc2c4a354de0f3c169393 762 0
ad7bf03ab7d2466f99947fb5e32290eb 964 1
eeb9d872a89a374bee155b2b2beebed8 767 0
6aae12218158901aec0fcfd0315fbb1f 774 0
199392c12ec90d1cde6847095606e1c0 780 0
b4f4e2354c725039821f09b37fc4d398 767 0
586559862e66a20cceea1525f0f6e5a4 774 0
eac7da373a2a70bc49796fc83d426095 775 0
a7ba1bd520bee1efa8f61498edf93cd7 1448 0
c1160efb407eb78af726523569b3ca10 775 0
6de6e68da4c77c4cbe90e4ab8a20824b 766 0
379146770ffd010723543c8c07069d74 773 0
ec8301904a7edc080ec0b398e136e318 768 0
c7298fd62691dd4ae519d6ec2073600c 775 0
f6619d41df7949ee3afd861b336a33fa 764 0
93c2d0ba53ae0438c7da24e74e84f444 862 0
e69185c50acfb344cc3a5fffa492f937 777 0
55c9f1a877f5e13fd005261e8a1a6270 770 0
abe835b6b7e9fa83235a82c7ec7bfe41 769 0
44f0eabce5cbfbb5d021d35a3c36cae7 773 0
1e009dd5e998580cf2dad3de55d12099 765 0
c10a55a7d5505ca5723000ae66ca9584 769 0
ca3359b3cbb1bfbd8b929be064bb7925 771 0
c5cfcc9a1f29409159403fbf0ad543d5 1043 0
089c88d34d4890d8da2bb83ee73164ac 767 0
003047205987b1b2c7f171d1c6b4a6ce 1756 0
502fa19d773175515c2d90435ff4f05f 759 0
24377f7ebe31308522a256e856fdb6a7 760 0
2c5744a388baf4e4e78428467818a69d 764 0
4f251b0d564b9278ede86044e516eb11 779 0
6d2fb4f5e9a9dad12d0217a61abd4369 772 0
e35e7639a908b297f012dbd629c6e796 781 0
f59c8cdf4566b07268c71882855beb68 779 0
b961a1636953fa5966d52f8f9b172590 1681 0
b3b16ff8171f6a7fe783016cdeecd498 777 0
4d75fbb6c9f5102fca3fbe6556e3f509 778 0
956501ac846c2c6bef2dd7cd1aab6567 774 0
21601eea552e191f6dd784c4ba7acd4f 777 0
dfcffc633b28cf2a55a6f76f525dd773 769 0
bdf55d13237632904db7540731225710 770 0
f153732c7b4256d0e94d403baa17ae68 774 0
0c0b7b2f81adbfce6414d595362ca527 779 0
7f1953fa5ba9cb44f60b7fa1222d092e 766 0
38845db9311c8796305d2b6689d18d09 771 0
eae0034589ce8a80d90921fb372a296f 776 0
ae8629dfa3b075d30da13a9772c7a05c 769 0
a8a3a131722bb14b35d2476cfc70dbaa 774 0
f7048a9ab5ff6dc2a0a759126ff96e17 774 0
9d10480f3bfa5a70cca1dcc912b87309 777 0
bcfda371fd10349db88db027871e3e24 769 0
2e86336a808dda4d2fb716416f894a2b 767 0
87ed9d84fdd121b55ed1dce5f01a091e 770 0
a13c8821ca636ef91a843a890e84b495 765 0
7151196e223a24810c0066fc1b701abc 760 0
aca3dd76064c6f20d0a9a9de2d5d739e 772 0
af8c0dd1c73152d331b9cf4c29e908d5 773 0
8ce64c9232bbb202655be192b9543168 772 0
e13e39a86f8c7ba0454aed6e33f543c0 770 0
db8f520d4b0510b060f1421945738126 771 0
b1bbce204749c18c93aefac7a33d877f 1588 0
cdd98c18de9cc83f8d0a58d37edaf92f 774 0
95c850dc111168a5bf626c629ff3e16c 772 0
cc6e84ab0a4cea9857426bd51c6404b1 767 0
2c548d3e65f5e324574f87f74268630e 777 0
d6e8b9e134a3798be6e460024865b475 770 0
b941b31f3796438ee5ca852733e93509 866 0
d1efea059263917847f17b90562f0510 766 0
70b82fa74e7236333dbb5a70a48f7975 774 0
7e647b11c70c890ffd049f5433a464a4 777 0
5c934baa0581dd423d37b2e1c62c5745 783 0
90d25657dedf66dbe4052f17a993bb05 777 0
2607af2c888c6ec5c321a78a4dfecfdd 779 0
d02534ae049b89e8a0b9004a4cbb4f73 774 0
c2ff9f4b8b0d104f2eb7d97bb5a85885 765 0
cd8d33d128bdbac876ba12c275623538 789 0
61d483ece2933b104b148c00bce48689 777 0
71b95b99761562eccf74af44d6e47c37 770 0
b9ff249b935fabde7437de301c64ba8d 775 0
1e1527942a8981f9fd303dd414ba0bcd 774 0
b92f684c8f142a034b0933676dedf58b 777 0
021c202ca5a125a2d16376e51d82b3d6 766 0
b11b23402f4d437b5677e2c464d74f67 775 0
f36f939810b93be11cb1c739337a0fe5 862 0
953225c5806940d6e0229a44faeaabed 774 0
593f866af8c14b1472124da68c5c8b22 758 0
8fb0e70f1927e5f949803e436ae931c3 769 0
28b72d20787934ea8b819018de1b3a6d 777 0
cc217ce54861df91e11dd54b06060f2f 769 0
bd3c4f35b5841f4105b059e3cb935097 785 0
b4cc7dfc2e5c8d0f79625b7f686aae25 765 0
a6fe5a5c827a9d872af66bf589bb8d3d 776 0
880a39b666c6c5df29205e918a0db731 760 0
0b118d8d8b2a14b5207faba93b38e6c3 765 0
421f79a8e53e870e5fe5a0e9f2571afd 774 0
68a78af4d19fa9f11e549a598c801cce 1158 0
9f957685d4fd9333e3331cd58a37d3f3 778 0
de5de7b0fc90a11be53c7471bc91405c 778 0
26b6e1fab4742d97a84a6c32813f255f 769 0
9d0c0f999db1b482ed29f3a9ba3305e0 773 0
eae6db9e5b08350352a135d3e15b337e 784 0
67421704f3cc86e0f57a8aafad8f8f97 767 0
766a35d1736ad4c50c0999ed64cc6bcc 766 0
0e82d0024e57e243d16cf27efc821672 773 0
ec4b435fb61725c220beaf858a1a5198 781 0
9c219aeb787d2e49e921c8e5a3de578f 867 0
299aefdfb114a1d2d250575c6aa8f407 787 0
c98ff2420c208bf54153dbe43132745b 781 0
cd633a7e77dc50492ca7a5974f999e19 774 0
28905b34b0e62af23a05d66b374ac604 767 0
ad018324ddd36d097b12a0caac3ee3d4 773 0
ce3e097f2533715f3847ca6f9291743f 777 0
92f7646fcad17845e419109057f36426 769 0
326da557a016b6d85d8048ef11bc2fa3 787 0
b393127d648bc348a4d3d8fbc63d21f8 771 0
aac64f4bdc05233a866b299727583bda 775 0
eb4d5850d81b987cee7178b4ae99ad58 781 0
60fca33c02c7768832a01f5af85a34e4 857 0
a88c3480a7ccfd953d754aeb0ef7446e 771 0
f3e7abf5ae217de1c19d3bbaf76f9e9f 762 0
fcd220a39e1d39dc9283c7a07a0b0f6d 781 0
f3ba63a1dbe0829d7dbd57752df51429 1766 0
c734cc65510541e38809840214937007 760 0
4dd3a928b32bc531e91ca61611ba3fd8 765 0
ef0b3e40117f249988a89c9d3b0ca488 775 0
df4db0927976c362926978a424b77c13 782 0
c2ba53d33a776dc21f095f5a1504e2f4 777 0
519386ca094a2c9bb3a43fd75bbcea1e 766 0
763ef1b0b55e73d567d22f7cd6127028 773 0
a5f7f2ae411f49f4c389cc1f45b63dbb 777 0
f42e6caa8ddf7ff4b1ae7188c0e1b065 1985 1
d8a21319c15d0e85e6daa42b90e1e685 766 0
0f522f9c31ae91e35c026b1de31b82bc 1010 0
bd96d57ff3e304d9bda8044e89ead398 765 0
3d02356eb0c6510cc8bc29abd7ac6795 770 0
423d143520180edec0122c49fcffe139 769 0
0116a8b1dcf9bda4b6e7508d93b722d5 793 0
f4360a154e18f30e2a1f57261e39601f 772 0
4f08d02c018dd0b774204507d867dccc 767 0
9ee6e1ecfed4fb28f3524f118baf30db 768 0
b70007b88ed77002f8b50ad01ce69cba 789 0
cd7ea7cb52a2f446f4435780f2885ba9 764 0
8862611639d11931862301a3099e5dd6 776 0
1c04a26ea696b49bd90c1bcb9476741c 785 0
d8d53311a74c432d6f44d078e22e4ffe 784 0
32f16dd9872174602d8f2bc1059fdedd 779 0
7411ee1b5d3149cc761944584793577a 771 0
84c4530be5c76b135696d45b35b238aa 766 0
c326c520580eecce2831266fc47de949 779 0
413c542703c03a59560eb48cc1ec3684 772 0
13fba56b0a913932c25fa187dd8bd01e 771 0
c72445cbe47f243b8ed9c74fc5fdd3d8 862 0
f87843020a7c34ccdcd653b96123d728 769 0
481df32c9c18672af12e79b62b4d8f24 767 0
c5d226cf4f5b9c2b31efe49213bbba5b 773 0
d8ae8775c6ef9fb71d196d4966fc6d2b 763 0
cf93fb1eee97491f862db199e86cf4c1 775 0
1a7c36e06bd59788ee04d154013e80d0 772 0
d27beec01237e0986491324cfd260d17 758 0
a243f70d198e960793675c94a6dc6478 765 0
57523869891801edaa3339a75a47bffc 772 0
8ab60aa345a0abd807076cade3d0253a 767 0
225ea3ab76a49820d8d1c83218872ea3 772 0
3d384682d8f15ae0f8c68ddb96b315b8 769 0
11b863875dfba835cd7067e5f7958834 777 0
cecfb7a6c01186b9d814946ec7aa27d8 763 0
628a5fbf8607f453775b386ef1c1a3bf 766 0
905a65506bec0943009eb2c748d99faa 767 0
63fe6ae9065e3c7dba75ecab368f6ac6 781 0
e9cf1654bb2098bbbe4a82062321b086 761 0
201a702679aca333218fde571e481d07 765 0
17345cd354f48e123e11186132c8e752 768 0
e357785c041c8f25ab6d7dcab59ad1cc 866 0
ce2d9f22212e345f3f4cc07115a8c4f8 1627 0
ff3c540358e3290450a6ce05409fd10f 771 0
cd7131ee9f664edeb20e4fc7b613bfb6 776 0
5013b9a8f6e2ac46887a4bc91a1dd8e7 772 0
8e09d52d6f230b22325ae9e86ea99ebe 769 0
